MAP_SYMBOL_delay,CTYREG_EST_delay,STATE_AVG_delay,POPOVER18_delay,HSR_SYMBOL_delay,DELMCC_delay,MCONFINT_delay,FIPS,TRACT_NAME_dru,COUNTY_NAME_dru,POD_DEATH_ADJRATE_dru,POD_DEATH_L95CI_dru,POD_DEATH_U95CI_dru,POD_DEATH_STATEADJRATE_dru,POD_DEATH_STATEL95CI_dru,POD_DEATH_STATEU95CI_dru,POD_DISPLAY_dru,FPHLTH_hea,POPOVER18_hea,MAP_SYMBOL_hea,CTYREG_EST_hea,STATE_AVG_hea,HSR_SYMBOL_hea,MCONFINT_hea,POPOVER18_men,MAP_SYMBOL_men,CTYREG_EST_men,STATE_AVG_men,HSR_SYMBOL_men,MNTLD_men,MCONFINT_men,PHYSH_phy,POPOVER18_phy,MAP_SYMBOL_phy,CTYREG_EST_phy,STATE_AVG_phy,HSR_SYMBOL_phy,MCONFINT_phy,TRACT_NAME_sui,COUNTY_NAME_sui,SUICIDE_ADJRATE_sui,SUICIDE_L95CI_sui,SUICIDE_U95CI_sui,SUICIDE_STATEADJRATE_sui,SUICIDE_SL95CI_sui,SUICIDE_SU95CI_sui,SUICIDE_DISPLAY_sui
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2032,Lowest Quintile,10.6,95% C.I.: 10.3 - 10.9,8005015100,"Census Tract 151, Arapahoe County, Colorado",ARAPAHOE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,11.4,2032,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 11 - 11.7,2032,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.4,95% C.I.: 8.1 - 8.7,8.0,2032,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.7 - 8.3,"Census Tract 151, Arapahoe County, Colorado",ARAPAHOE,,,,19.48,18.95,20.01,No Events or Data Suppressed
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2496,Second Quintile,12.0,95% C.I.: 11.7 - 12.4,8005083900,"Census Tract 839, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,11.3,2496,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.9 - 11.7,2496,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 9 - 9.7,7.7,2496,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 8,"Census Tract 839, Arapahoe County, Colorado",ARAPAHOE,23.853,5.5022,55.083,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3283,Fourth Quintile,15.5,95% C.I.: 15 - 16,8005082900,"Census Tract 829, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,14.7,3283,Fourth Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 14.2 - 15.3,3283,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.6 - 9.4,7.8,3283,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 8.2,"Census Tract 829, Arapahoe County, Colorado",ARAPAHOE,17.185,4.4457,38.221,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),6029,Highest Quintile,16.6,95% C.I.: 16 - 17.1,8005087300,"Census Tract 873, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,13.4,6029,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 12.9 - 13.9,6029,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 8.9 - 9.8,6.6,6029,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.3 - 7,"Census Tract 873, Arapahoe County, Colorado",ARAPAHOE,13.501,4.5615,27.175,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2313,Highest Quintile,17.1,95% C.I.: 16.6 - 17.7,8005086900,"Census Tract 869, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,13.4,2313,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 12.9 - 13.9,2313,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.7 - 9.4,8.1,2313,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.7 - 8.5,"Census Tract 869, Arapahoe County, Colorado",ARAPAHOE,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2204,Fourth Quintile,14.0,95% C.I.: 13.5 - 14.5,8005087100,"Census Tract 871, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,15.3,2204,Fourth Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 14.8 - 15.9,2204,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.3,95% C.I.: 7.9 - 8.7,8.7,2204,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.3 - 9.1,"Census Tract 871, Arapahoe County, Colorado",ARAPAHOE,18.755,2.6986,49.256,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1774,Highest Quintile,18.4,95% C.I.: 17.7 - 19.1,8005007301,"Census Tract 73.01, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,16.8,1774,Highest Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 16.2 - 17.5,1774,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.4 - 9.3,8.5,1774,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8 - 9,"Census Tract 73.01, Arapahoe County, Colorado",ARAPAHOE,,,,19.48,18.95,20.01,No Events or Data Suppressed
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2339,Middle Quintile,12.9,95% C.I.: 12.6 - 13.3,8005006100,"Census Tract 61, Arapahoe County, Colorado",ARAPAHOE,16.4178,2.1998,43.82899999999999,8.06,7.72,8.4,Not Different Than State Average,11.3,2339,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.9 - 11.6,2339,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.7 - 9.3,7.1,2339,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.4,"Census Tract 61, Arapahoe County, Colorado",ARAPAHOE,42.74100000000001,15.7544,82.913,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2043,Second Quintile,11.6,95% C.I.: 11.3 - 12,8005006300,"Census Tract 63, Arapahoe County, Colorado",ARAPAHOE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,11.0,2043,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.6 - 11.3,2043,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.7 - 9.3,7.1,2043,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.9 - 7.4,"Census Tract 63, Arapahoe County, Colorado",ARAPAHOE,24.163,4.5294,59.32899999999999,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3759,Lowest Quintile,10.3,95% C.I.: 10 - 10.6,8005006706,"Census Tract 67.06, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,11.1,3759,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.8 - 11.4,3759,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9,8.0,3759,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.7 - 8.3,"Census Tract 67.06, Arapahoe County, Colorado",ARAPAHOE,15.417,3.9125,34.514,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2475,Second Quintile,12.0,95% C.I.: 11.7 - 12.3,8005006200,"Census Tract 62, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,10.7,2475,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 10.4 - 11,2475,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.4,95% C.I.: 9.1 - 9.7,6.7,2475,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.4 - 6.9,"Census Tract 62, Arapahoe County, Colorado",ARAPAHOE,33.231,11.0395,67.344,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2624,Middle Quintile,12.3,95% C.I.: 11.9 - 12.6,8005005952,"Census Tract 59.52, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,10.9,2624,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.5 - 11.2,2624,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.9 - 9.5,7.1,2624,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.9 - 7.4,"Census Tract 59.52, Arapahoe County, Colorado",ARAPAHOE,27.796,8.5373,58.099,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3816,Second Quintile,10.9,95% C.I.: 10.6 - 11.3,8005005951,"Census Tract 59.51, Arapahoe County, Colorado",ARAPAHOE,20.7286,6.3862,43.276,8.06,7.72,8.4,Not Different Than State Average,11.0,3816,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.6 - 11.3,3816,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9,7.6,3816,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.3 - 7.9,"Census Tract 59.51, Arapahoe County, Colorado",ARAPAHOE,38.015,17.1398,67.093,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2059,Second Quintile,11.5,95% C.I.: 11.2 - 11.8,8005005800,"Census Tract 58, Arapahoe County, Colorado",ARAPAHOE,13.8085,0.9276,41.842,8.06,7.72,8.4,Not Different Than State Average,10.6,2059,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 10.3 - 10.9,2059,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.1,7.0,2059,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.3,"Census Tract 58, Arapahoe County, Colorado",ARAPAHOE,19.973,2.9455,52.151,19.48,18.95,20.01,Not Different Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2848,Second Quintile,10.8,95% C.I.: 10.5 - 11.1,8005005612,"Census Tract 56.12, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,10.9,2848,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 10.6 - 11.2,2848,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.8,95% C.I.: 8.5 - 9,7.5,2848,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.2 - 7.8,"Census Tract 56.12, Arapahoe County, Colorado",ARAPAHOE,20.802,5.3325,46.408,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2648,Middle Quintile,13.0,95% C.I.: 12.6 - 13.4,8005006400,"Census Tract 64, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,12.0,2648,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 11.7 - 12.4,2648,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.7 - 9.4,7.3,2648,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7 - 7.6,"Census Tract 64, Arapahoe County, Colorado",ARAPAHOE,54.098,24.5829,95.09700000000001,19.48,18.95,20.01,Higher Than State Average
Second Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2241,Second Quintile,11.3,95% C.I.: 11 - 11.7,8005006000,"Census Tract 60, Arapahoe County, Colorado",ARAPAHOE,39.9667,13.7675,79.798,8.06,7.72,8.4,Higher Than State Average,10.6,2241,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 10.3 - 10.9,2241,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.7 - 9.3,7.0,2241,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.3,"Census Tract 60, Arapahoe County, Colorado",ARAPAHOE,36.184,11.5861,74.415,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 12.8% (95% C.I.: 11.5 - 14.1),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2746,Middle Quintile,13.1,95% C.I.: 12.7 - 13.5,8041000301,"Census Tract 3.01, El Paso County, Colorado",EL PASO,17.66,2.9079,44.88,8.06,7.72,8.4,Not Different Than State Average,14.6,2746,Fourth Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.7 - 15.2),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 14.2 - 15.1,2746,Fourth Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.7,95% C.I.: 10.4 - 11.1,10.8,2746,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 10.5 - 11.2,"Census Tract 3.01, El Paso County, Colorado",EL PASO,35.09,11.7422,70.90100000000001,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 12.8% (95% C.I.: 11.5 - 14.1),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3381,Second Quintile,12.4,95% C.I.: 12 - 12.7,8041000203,"Census Tract 2.03, El Paso County, Colorado",EL PASO,,,,8.06,7.72,8.4,No Events or Data Suppressed,13.0,3381,Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.7 - 15.2),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 12.6 - 13.3,3381,Highest Quintile,County/Regional Estimate 11% (95% C.I.: 9.8 - 12.1),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,10.9,95% C.I.: 10.6 - 11.2,9.7,3381,Fourth Quintile,County/Regional Estimate 10.4% (95% C.I.: 9.3 - 11.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 9.4 - 10,"Census Tract 2.03, El Paso County, Colorado",EL PASO,42.73,19.4372,75.074,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3050,Middle Quintile,12.2,95% C.I.: 11.8 - 12.7,8005080500,"Census Tract 805, Arapahoe County, Colorado",ARAPAHOE,24.7295,7.2414,52.628,8.06,7.72,8.4,Not Different Than State Average,12.6,3050,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 12.2 - 13.1,3050,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 9,8.3,3050,Middle Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 7.9 - 8.7,"Census Tract 805, Arapahoe County, Colorado",ARAPAHOE,21.76,5.6781,48.253,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2714,Middle Quintile,13.8,95% C.I.: 13.3 - 14.2,8005083000,"Census Tract 830, Arapahoe County, Colorado",ARAPAHOE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,12.7,2714,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 12.2 - 13.1,2714,Second Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.7,95% C.I.: 8.3 - 9.1,8.0,2714,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 7.6 - 8.3,"Census Tract 830, Arapahoe County, Colorado",ARAPAHOE,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),6084,Middle Quintile,13.6,95% C.I.: 13.2 - 14,8005083200,"Census Tract 832, Arapahoe County, Colorado",ARAPAHOE,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,11.9,6084,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 11.5 - 12.3,6084,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.0,95% C.I.: 8.7 - 9.3,7.7,6084,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 8,"Census Tract 832, Arapahoe County, Colorado",ARAPAHOE,8.93,2.3719,19.680999999999997,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2472,Fourth Quintile,14.3,95% C.I.: 13.9 - 14.8,8005085900,"Census Tract 859, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,12.3,2472,Middle Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 11.9 - 12.7,2472,Middle Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.8 - 9.5,7.7,2472,Second Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.4 - 8.1,"Census Tract 859, Arapahoe County, Colorado",ARAPAHOE,31.393,12.0587,59.799,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 13.9% (95% C.I.: 12.4 - 15.4),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3977,Second Quintile,12.0,95% C.I.: 11.6 - 12.3,8005006855,"Census Tract 68.55, Arapahoe County, Colorado",ARAPAHOE,,,,8.06,7.72,8.4,No Events or Data Suppressed,10.2,3977,Second Quintile,County/Regional Estimate 13% (95% C.I.: 11.6 - 14.4),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 9.9 - 10.5,3977,Fourth Quintile,County/Regional Estimate 9.1% (95% C.I.: 7.9 - 10.3),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.4 - 10,7.3,3977,Lowest Quintile,County/Regional Estimate 7.6% (95% C.I.: 6.5 - 8.7),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7 - 7.6,"Census Tract 68.55, Arapahoe County, Colorado",ARAPAHOE,,,,19.48,18.95,20.01,No Events or Data Suppressed
